datetime,open,high,low,close,volume,reserve,funding_rates,mvrv,nrpl,nupl,stock_to_flow_reversion,sth_sopr,signal,RSI,9_ema,21_ema,50_ema,200_ema,Fear_and_Greed_Index
2021-01-27,32510.82,32584.62,29156.0,30407.13,46207.08537355,2749217.22123768,-0.0019127,2.60245752,1206942542.90034,0.61574781,1.45042595,0.99464196,buy,42.935048327918,32716.7558853493,33235.032266938,29954.3938239684,19601.8963257776,78
2021-01-28,30414.11,34000.0,29902.14,33488.99,36007.06269488,2747423.70570499,0.00554551,2.84827006,903570183.013281,0.6489097,1.62775083,1.02740957,none,51.8660392750237,32871.2027082794,33258.11933358,30093.0054387148,19740.076362337,55
2021-01-29,33487.92,38570.13,31990.0,34262.11,72641.07706445,2771528.34853723,0.06429332,2.89205941,2043950520.74102,0.65422564,1.74886106,1.06148632,none,53.8186492874245,33149.3841666235,33349.3912123455,30256.4997352358,19884.574209478,77
2021-01-30,34262.11,34900.0,32852.86,34315.63,21362.15173754,2777094.71175183,0.02453208,2.88842811,533083147.797959,0.65379093,1.56664518,1.01508879,none,53.9578921651279,33382.6333332988,33437.2311021322,30415.6813142461,20028.1668044085,76
2021-01-31,34315.63,34387.75,32200.0,33137.74,16436.39757593,2759432.6632409,0.01981743,2.78019337,643500762.935221,0.64031279,1.60135154,1.00480708,buy,50.3590933013061,33333.6546666391,33410.004638302,30522.4287136875,20158.6103187925,78
2021-02-01,33137.75,34728.57,32333.0,33533.19,21975.41378272,2755415.71925853,0.03179761,2.81058655,419377502.150345,0.64420238,1.3403795,1.01475262,none,51.5279611551994,33373.5617333113,33421.2033075473,30640.4977837389,20291.6907136304,77
2021-02-02,33534.39,36000.0,33450.0,35512.67,19995.83908338,2759092.50199082,0.05519651,2.96259492,1001552906.97625,0.66245807,1.82482236,1.04661313,none,56.9875965643713,33801.383386649,33611.3366432248,30831.5633608472,20443.1432438431,76
2021-02-03,35513.0,37723.72,35393.8,37678.37,23781.96945181,2758494.15906152,0.05783394,3.12608582,976964267.928864,0.68011115,1.89612915,1.03658091,none,62.0269999750468,34576.7807093192,33981.0669483862,31100.0655819905,20614.6380374367,78
2021-02-04,37688.42,38769.0,36156.45,36975.0,31699.36292316,2763363.10605428,0.05385352,3.0487853,1488951460.04324,0.67200052,1.98573789,1.05035963,none,59.5852866368819,35056.4245674554,34253.2426803511,31330.4551670104,20777.4277087059,80
2021-02-05,36976.59,38349.0,36605.87,38311.49,17842.70173175,2745701.14127415,0.05321821,3.13243518,1879511644.61134,0.68075956,2.17305328,1.06603511,none,62.5981121404203,35707.4376539643,34622.1742548646,31604.2212388924,20951.8959902114,81
2021-02-06,38327.09,41000.0,38250.0,39265.43,27102.80602941,2759491.51191825,0.0744365,3.1905537,1237927466.07045,0.68657478,2.09386144,1.06166013,none,64.6251820153862,36419.0361231714,35044.2884135133,31904.6607981515,21134.1202092142,84
2021-02-07,39266.1,39737.83,37371.35,38871.42,20297.87256102,2749836.34491433,0.0849385,3.14474203,1017542994.71711,0.68200889,2.03397542,1.03756125,none,63.1039255387353,36909.5128985372,35392.2094668303,32177.8670413613,21310.6107543962,86
2021-02-08,38871.43,46750.0,38057.01,46448.1,47934.0103883,2751556.23016147,0.08500155,3.71521691,2652581643.25563,0.73083671,2.52432316,1.08211356,none,75.1955873671747,38817.2303188297,36397.2904243912,32737.4840201314,21560.7350254967,83
2021-02-09,46453.66,48200.0,45020.0,46514.73,36418.79365116,2748849.06072828,0.15403731,3.63820319,5193138541.559,0.72513905,2.23093434,1.16053121,none,75.2723349121291,40356.7302550638,37317.0576585374,33277.7681762047,21809.0334829545,95
2021-02-10,46514.73,47349.99,43706.86,44850.0,25818.01157857,2754990.72483998,0.09260839,3.46934766,2716726801.49907,0.71176137,2.15183797,1.07787075,buy,69.4873777962248,41255.384204051,38001.8705986704,33731.5811889025,22038.2968313828,92
2021-02-11,44850.0,48690.0,44011.0,47997.91,26222.60477552,2758580.46744201,0.07668125,3.67907988,2231809307.7098,0.72819291,2.07774108,1.08876721,none,73.6165214757544,42603.8893632408,38910.6014533367,34291.0450638475,22296.6014400257,93
2021-02-12,47993.6,48912.0,46300.0,47408.34,23503.15583529,2751148.60223321,0.10469128,3.59666081,2298547848.78863,0.72196433,2.25721143,1.0769723,none,71.6605682557542,43564.7794905927,39683.123139397,34805.4487868339,22546.4694853986,92
2021-02-13,47408.34,48199.0,46300.0,47232.45,12020.8773325,2750590.90812047,0.09875883,3.56879926,1036581554.28753,0.71979371,2.48698488,1.06079441,none,71.0540242613096,44298.3135924741,40369.42558127,35292.7821677424,22792.1011323101,92
2021-02-14,47240.75,49700.0,47100.13,48680.69,15146.55244091,2753600.56926546,0.12264157,3.66131059,969559944.338021,0.72687376,2.41485268,1.04476711,none,73.0748300851419,45174.7888739793,41124.9950738818,35817.7981611643,23049.6990314911,95
2021-02-15,48667.23,49093.44,45768.46,47936.37,19432.15278111,2749049.66378402,0.07303058,3.56778021,2740623623.51318,0.71971368,2.44372474,1.10622339,none,70.3562453171028,45727.1050991835,41744.2109762562,36293.0362724912,23297.3275983419,93
2021-02-16,47935.66,50645.0,47051.22,49158.71,23053.20561135,2749266.61539873,0.13158534,3.6350514,1650216123.30428,0.72490073,1.99521464,1.04027483,none,72.1862477436128,46413.4260793468,42418.2563420511,36797.5724970993,23554.6547864181,95
2021-02-17,49141.43,52640.35,48942.87,52170.01,25675.171441,2753669.09760965,0.14013605,3.81365283,2781460067.07256,0.73778421,2.41389093,1.08281864,none,76.1005398317209,47564.7428634774,43304.7794018646,37400.4131834876,23839.3846890408,95
2021-02-18,52170.01,52549.99,50875.0,51601.73,15689.40275173,2751117.47490678,0.14622188,3.72590287,3087475394.61,0.73160868,2.36982538,1.08909378,none,73.9844830244987,48372.1402907819,44059.0476380587,37957.3275684489,24115.6269309409,91
2021-02-19,51596.0,56370.05,50725.0,55983.56,27961.48197104,2757406.4049827,0.09649253,3.96373197,4949588187.44713,0.74771251,2.86982813,1.10479644,sell,78.8645786418949,49894.4242326255,45143.094216417,38664.238644196,24432.7207923246,93
2021-02-20,55983.57,57563.57,54000.1,55923.52,22137.82194494,2763997.31716209,0.07152187,3.90364643,3690009530.41127,0.74382926,2.73513245,1.12165589,sell,78.6468842529639,51100.2433861004,46123.1329240155,39341.0732071687,24746.0620779731,91
2021-02-21,55921.44,58367.0,55531.23,57489.16,13530.43444443,2800599.2241021,0.08097588,3.98120636,2296040874.24257,0.74881985,2.71739558,1.07724405,sell,80.1830496476918,52378.0267088804,47156.4081127413,40052.762885319,25071.8640473465,91
2021-02-22,57489.16,57577.69,46616.0,54142.13,49449.16575779,2799787.52282377,0.08665373,3.72030698,2002874980.32294,0.73120498,2.41327017,1.03936248,sell,68.7896753964089,52730.8473671043,47791.4737388558,40605.2870858947,25361.1204249848,94
2021-02-23,54125.67,54206.22,44888.08,48899.99,72300.585728,2800598.21857854,0.02560452,3.3299199,2608047070.36494,0.69969248,2.08255745,1.03878498,none,55.4905639452354,51964.6758936834,47892.2479444143,40930.5695531145,25595.3380326964,94
2021-02-24,48899.99,51415.41,47002.0,49737.82,30732.14949499,2781916.00328627,0.01836691,3.35698968,2270822349.79463,0.70211407,2.65055221,1.03644297,none,56.9239628980709,51519.3047149467,48060.0272221948,41275.9519235806,25835.5617338636,76
2021-02-25,49737.81,52107.83,46700.0,47058.48,28011.20414657,2767390.57266625,0.01239223,3.15989613,1779504900.17856,0.6835339,2.46382439,1.03789817,none,51.2408307170346,50627.1397719574,47968.9774747226,41502.717730499,26046.7350499446,79
2021-02-26,47063.9,48464.64,44150.0,46326.2,36048.6181927,2726273.38223779,0.01500114,3.08086186,2235289647.4692,0.6754155,2.15775418,1.07203067,buy,49.7780980596594,49766.9518175659,47819.6340679296,41691.8738979304,26248.5207708407,55
2021-02-27,46319.79,48356.86,45055.0,46180.75,16290.28071728,2728598.05046142,0.02494683,3.07534776,-237543269.785788,0.67483352,2.43089579,0.96746719,buy,49.475988469666,49049.7114540528,47670.6446072087,41867.9082548743,26446.8514099368,56
2021-02-28,46169.92,46656.0,43016.0,45231.75,22745.60600179,2734907.87706793,0.01523854,3.00988814,258541266.143045,0.66776174,1.98707287,0.99889364,buy,47.4524028186231,48286.1191632422,47448.9269156443,41999.8236174283,26633.7658237682,55
2021-03-01,45231.74,49829.0,45042.13,49639.4,25068.25043716,2730458.45053421,0.00863562,3.28545732,1286814665.95784,0.69562837,2.16243595,1.04332185,none,56.3766518154854,48556.7753305938,47648.0608324039,42299.4148481174,26862.6776066163,38
2021-03-02,49635.3,50250.0,47075.11,48511.6,17063.56302004,2720777.78756357,0.01324003,3.19446007,1396091391.56446,0.68695805,2.32440026,1.01905862,none,53.8562787389036,48547.740264475,47726.5643930945,42543.0299521128,27078.0897697346,78
2021-03-03,48502.18,52666.0,48161.75,50360.0,21301.47723933,2726151.94046271,0.02464766,3.30596017,1144029605.89473,0.69751602,2.56743684,1.03730468,none,57.2310381237937,48910.19221158,47965.9676300859,42849.5777971279,27309.7505680457,78
2021-03-04,50370.33,51798.33,47502.0,48368.52,23386.97957577,2726323.43236673,0.01275106,3.16378574,827659216.000146,0.68392297,2.07520804,1.01801936,none,52.7543850797798,48801.857769264,48002.5633000781,43066.0069031229,27519.2905623935,84
2021-03-05,48370.97,49473.99,46219.32,48769.47,25468.18029576,2726287.56444785,0.0119717,3.18094569,820225031.638003,0.68562808,2.43589835,1.00419113,buy,53.5422984752195,48795.3802154112,48072.2820909801,43289.6721226083,27730.735133912,77
2021-03-06,48766.01,49210.0,47077.0,48909.84,11877.83755909,2731943.66594881,0.0115413,3.18260544,488429956.824457,0.68579203,2.49063339,1.00975108,none,53.8325812974201,48818.272172329,48148.4237190728,43510.0708628982,27941.4724957636,77
2021-03-07,48909.84,51459.0,48909.83,50978.61,13965.15473114,2736288.12876977,0.02930256,3.31204099,618568141.527905,0.69807137,2.49514528,1.03085742,none,57.9979783458869,49250.3397378632,48405.7133809753,43802.9547506277,28170.697744562,76
2021-03-08,50976.22,52425.0,49328.62,52415.23,18856.28684439,2719808.84136949,0.03548342,3.38496071,1557152125.56147,0.7045756,2.72214196,1.02613722,none,60.6528783131247,49883.3177902906,48770.2148917957,44140.6910349168,28411.9368714817,81
2021-03-09,52413.17,54936.0,51845.01,54916.38,21177.14953983,2729272.06352431,0.07358027,3.52665154,1733489201.55605,0.71644491,2.5771866,1.05461652,none,64.8218888931371,50889.9302322324,49328.9571743597,44563.2670727632,28675.6626737555,81
2021-03-10,54921.61,57402.14,53025.0,55890.69,28326.07770941,2735144.5602307,0.06197129,3.56364073,1923961261.43389,0.7193881,2.79020206,1.06209546,none,66.3189771574803,51890.0821857859,49925.478340327,45007.4797365764,28946.458965559,68
2021-03-11,55888.7,58113.0,54283.0,57815.47,24369.21216789,2741088.06502594,0.08686644,3.64813735,3145801689.85725,0.72588751,2.55786186,1.09579134,none,69.1152975626506,53075.1597486288,50642.7503093882,45509.7538645538,29233.7128066977,73
2021-03-12,57820.15,58065.92,55050.0,57225.91,21760.53824103,2738090.22395497,0.06524881,3.58095785,2435530915.35141,0.72074511,2.87686575,1.07282511,none,67.2729410629288,53905.309798903,51241.2193721711,45969.2109679046,29512.2421320042,70
2021-03-13,57220.84,61788.45,56083.74,61178.5,22301.28588901,2743219.43723166,0.08895706,3.80317899,1848052111.95302,0.73706207,2.93109658,1.05929259,sell,72.5549788039898,55359.9478391224,52144.6085201555,46565.6536750456,29827.3292749693,74
2021-03-14,61181.38,61680.0,58950.0,58972.7,13581.96759058,2773449.35625842,0.10269893,3.64402109,1810806110.52362,0.72557788,3.1022788,1.04988362,none,66.1395619085447,56082.4982712979,52765.3441092323,47052.2045113183,30117.3329637756,78
2021-03-15,58972.71,60601.07,54568.0,55636.15,31651.39184131,2766847.88467904,0.05014433,3.42495948,1068138878.39292,0.70802574,2.75857322,1.01971855,none,57.8124361629415,55993.2286170384,53026.3264629385,47388.8298246,30371.2515412505,76
2021-03-16,55629.08,56970.0,53221.0,56927.11,24432.37878722,2758920.21029147,0.01942527,3.48162276,1847211361.57552,0.71277761,2.84056524,1.05397107,none,59.9153051805271,56180.0048936307,53380.9431481259,47762.8800275568,30635.48893885,71
2021-03-17,56924.26,58996.38,54138.01,58925.54,22687.57433043,2754028.93023091,0.01277819,3.58469485,1562452435.73958,0.72103623,2.68333976,1.0356412,sell,62.9906908825063,56729.1119149045,53884.9974073872,48200.6313990252,30916.9819842346,71
2021-03-18,58925.54,60100.0,56996.15,57644.95,21459.4927399,2757656.9815745,0.04703872,3.49538479,1075559272.22879,0.71390846,2.93480015,1.03234646,none,59.8233307382273,56912.2795319236,54226.8112794429,48570.9968343575,31182.9319147397,72
2021-03-19,57644.95,59461.99,56260.0,58039.66,16429.629743,2761521.04675549,0.01609906,3.50916223,878007542.111839,0.7150317,2.87723718,1.02703132,none,60.4828976706935,57137.7556255389,54573.4338904026,48942.3169585004,31450.1630399662,71
2021-03-20,58026.91,59928.0,57827.97,58116.7,9725.28123717,2762584.47476048,0.03472103,3.50022193,987339598.644298,0.71430383,2.9960493,1.02362345,sell,60.6187905878659,57333.5445004311,54895.5489912751,49302.096685618,31715.5017161854,75
2021-03-21,58126.34,58651.22,55543.89,57363.32,11841.63877891,2758477.79307436,0.02069843,3.44776535,757365039.413556,0.70995706,2.99701302,1.02618486,none,58.5001786342831,57339.4996003449,55119.8918102501,49618.2230901036,31970.7038881637,73
2021-03-22,57377.29,58421.68,53739.5,54110.07,19512.15647151,2752601.88624267,0.03138961,3.23842932,1206708527.43485,0.69120833,2.73560461,1.0149738,none,50.3214575517717,56693.6136802759,55028.0898275001,49794.3739493152,32190.9960882814,70
2021-03-23,54111.49,55858.0,53000.0,54345.54,19221.75674,2727939.04682851,0.01080956,3.23425215,1806643501.48475,0.69080951,2.93009032,1.02743732,none,50.8569985357884,56223.9989442207,54966.0398431819,49972.8510493421,32411.4393112836,66
2021-03-24,54333.27,57209.97,51673.82,52276.16,23775.21362623,2730327.76396294,0.02851367,3.09966094,1340942485.35684,0.67738407,2.66268755,1.03374502,buy,46.148614476964,55434.4311553766,54721.5053119835,50063.1768905444,32609.0982236092,65
2021-03-25,52259.69,53238.0,50305.0,51325.01,29642.04415588,2726761.66217489,0.01164343,3.02883668,1221571719.23985,0.66984024,2.64645313,1.00292568,buy,44.1264628402408,54612.5469243013,54412.7330108941,50112.6605418956,32795.3262014837,60
2021-03-26,51320.76,55125.13,51250.0,55072.44,17843.00738205,2716005.10902111,0.00832263,3.23685256,1032597214.22072,0.69105791,2.50592296,1.01543538,none,52.8858821584811,54704.525539441,54472.7063735401,50307.1616971153,33016.9890253495,54
2021-03-27,55080.9,56640.0,53966.0,55856.53,11333.33349523,2718320.19092497,0.0060434,3.2685445,1501154011.45974,0.69405342,2.97259356,1.04922139,none,54.4934171856854,54934.9264315528,54598.5085214001,50524.783983503,33244.2481395252,65
2021-03-28,55856.54,56587.08,54701.0,55778.82,9235.80302347,2720619.68768425,0.01461262,3.25811043,623594526.954049,0.69307363,2.96909819,1.01678776,none,54.2956881719593,55103.7051452423,54705.8095649092,50730.8246116009,33468.4727351518,74
2021-03-29,55781.22,58400.0,54900.0,57613.48,17552.36885101,2715521.11413411,0.04235186,3.35192269,1382275574.50908,0.70166376,2.91363985,1.0446539,none,58.156004315036,55605.6601161938,54970.1432408265,51000.7326660479,33708.7215636577,72
2021-03-30,57613.76,59397.48,57000.0,58786.46,15105.07669026,2727521.98375353,0.08604091,3.40254786,1577038044.83903,0.70610259,2.87395391,1.04938705,sell,60.4556945898049,56241.8200929551,55317.0811280241,51306.0553065951,33958.2512993427,72
2021-03-31,58786.46,59800.0,56873.8,58800.0,17376.62672814,2728010.27045389,0.08204735,3.38433404,1568465340.03136,0.70452089,3.0891105,1.03376749,none,60.4826928813426,56753.456074364,55633.7101163856,51599.9354906502,34205.4328784537,76
2021-04-01,58800.01,59474.94,57930.0,58726.48,11096.33004907,2722050.60159859,0.09177366,3.35961101,2007478458.80672,0.70234649,2.84988271,1.02024664,none,60.2421876192866,57148.0608594912,55914.871014896,51879.4078243502,34449.4233970761,74
2021-04-02,58726.47,60055.02,58441.88,58981.04,10966.93017846,2724210.24994552,0.10699698,3.36013946,1331347093.22211,0.70239331,2.76345079,1.02444544,none,60.8230766004638,57514.656687593,56193.6136499054,52157.9032037874,34693.5190846674,74
2021-04-03,58981.04,59752.0,56943.0,57094.34,8405.26400491,2729824.01514026,0.08486571,3.24727831,390471303.516151,0.6920498,2.50207378,1.01018826,none,54.470768795008,57430.5933500744,56275.4978635504,52351.4889605016,34916.4128251184,73
2021-04-04,57094.34,58500.0,56478.53,58215.94,6301.43187883,2721319.28807797,0.03068907,3.30753357,507206687.98205,0.69765991,2.8448823,1.00981104,none,57.3241830587189,57587.6626800595,56451.9016941367,52581.4674326388,35148.2489164108,74
2021-04-05,58216.73,59251.76,56817.64,59123.02,9204.86323941,2718101.33056843,0.05252993,3.35067504,827075389.824898,0.70155268,3.08734253,1.0145773,sell,59.533038918942,57894.7341440476,56694.7306310334,52837.9989058687,35386.8038525659,71
2021-04-06,59134.07,59475.0,57333.33,58019.98,10354.33014603,2685044.72477418,0.10611631,3.23269952,5476999126.17807,0.69066101,2.79537542,1.03957557,none,55.7539140000553,57919.7833152381,56815.207846394,53041.2138507366,35612.0095853762,75
2021-04-07,58021.67,58630.0,55400.0,55955.75,17787.29445084,2677539.88872233,0.0349086,3.11091386,699474722.307849,0.67855105,2.93922044,1.01267043,none,49.4301373840747,57526.9766521905,56737.0753149036,53155.5093860018,35814.4348631337,72
2021-04-08,55962.67,58152.0,55700.0,58083.1,8073.59731731,2669005.82250837,0.02211248,3.22121871,878202127.279436,0.68955849,2.60451213,1.02072667,none,55.0842604829711,57638.2013217524,56859.4411953669,53348.7482336096,36036.0136207144,73
2021-04-09,58083.1,58869.69,57670.51,58092.68,8094.74629652,2666660.77759165,0.02562823,3.21502724,786166590.540993,0.68896064,2.95576017,1.013091,none,55.1086020123104,57729.0970574019,56971.5538139699,53534.784773468,36255.4829379213,70
2021-04-10,58092.68,61218.97,57875.41,59778.6,12817.81106734,2679043.16092111,0.12518097,3.2972449,1105395356.98548,0.69671649,3.14152886,1.02631776,none,59.2898693802981,58138.9976459215,57226.7398308817,53779.6402725477,36489.5438042106,70
2021-04-11,59778.59,60658.89,59177.06,59985.26,7278.96516665,2668162.13756595,0.09950476,3.29540179,1242125926.00018,0.69654687,2.91060339,1.0130149,none,59.7843441201043,58508.2501167372,57477.5143917107,54022.9979089184,36723.3320250642,76
2021-04-12,59983.66,61199.0,59369.0,59839.82,11467.72752999,2674272.00044998,0.10039553,3.27265117,1588734748.44232,0.69443734,2.88416371,1.01987352,none,59.2390114186791,58774.5640933898,57692.2694470097,54251.1085791569,36953.346830785,74
2021-04-13,59836.88,63774.39,59799.01,63588.22,17897.76603088,2676062.2969593,0.10872432,3.45054325,2414126607.64167,0.71019056,3.02008436,1.04980203,none,67.4738256232994,59737.2952747118,58228.264951827,54617.2698113468,37218.370444409,74
2021-04-14,63588.22,64899.0,61277.91,62971.8,22570.84113444,2683278.3791497,0.07537128,3.38757335,2905854406.47596,0.70480344,2.84278854,1.0453242,sell,65.1430904515604,60384.1962197695,58659.4954107518,54944.898446196,37474.6234748129,75
2021-04-15,62971.8,63831.82,62036.73,63229.04,11209.4505281,2680247.60503134,0.05840615,3.3815707,2083082428.14454,0.70427943,3.63748557,1.02872506,sell,65.6759377153474,60953.1649758156,59074.9085552289,55269.7667424236,37730.8863258098,79
2021-04-16,63229.04,63604.34,60048.43,61427.27,19867.41322269,2675050.97485885,0.05607891,3.2752204,972598282.121941,0.69467704,2.11572376,1.01818738,sell,58.8859206765166,61047.9859806525,59288.7595956626,55511.237458407,37966.6712379908,78
2021-04-17,61427.27,62572.48,59700.0,60058.86,10847.76785762,2672784.9216314,0.03771319,3.19393379,927741892.357012,0.68690647,1.827738,1.0111659,none,54.2947446126693,60850.160784522,59358.7687233297,55689.575597293,38186.4940117421,76
2021-04-18,60067.2,60437.97,51300.0,56274.41,36891.70959047,2661437.12474411,0.00032815,2.95825544,3897727078.92744,0.66196293,2.33245798,0.98022919,none,44.0628458025917,59935.0106276176,59078.3724757542,55712.5102797521,38366.4732753069,79
2021-04-19,56273.65,57600.0,54187.85,55696.83,16838.39171629,2641328.06904393,0.00508016,2.92640588,235175090.885811,0.6582839,1.80619101,0.99939809,none,42.7390607482923,59087.3745020941,58770.959523413,55711.8953668206,38538.9146357516,74
2021-04-20,55696.83,57111.0,53430.01,56499.29,18608.27983583,2639507.34756594,0.0083189,2.96301007,653496077.920852,0.66250537,2.41777062,0.99828354,none,45.2022815198554,58569.7576016753,58564.4441121936,55742.7735877296,38717.6248383809,73
2021-04-21,56477.67,56810.56,53620.91,53800.86,15581.0364576,2633953.28361472,0.00783829,2.81980931,307983093.251741,0.64536609,1.81719595,0.99520772,none,39.1096945028627,57615.9780813402,58131.3910110851,55666.620113701,38867.7067802876,73
2021-04-22,53795.62,55469.98,50400.0,51701.59,30427.89153907,2645688.0661743,0.01992892,2.70159312,1079823981.7964,0.62984804,2.47256022,1.02213438,none,35.1414133396016,56433.1004650722,57546.863646441,55511.1287366931,38995.407110832,65
2021-04-23,51695.98,52130.58,47464.65,51187.27,38794.85818376,2659057.35026536,0.00810704,2.67453994,-187427309.011167,0.62610392,2.3097133,0.96734096,none,34.2251646743001,55383.9343720577,56968.7187694918,55341.5656489797,39116.7191793809,55
2021-04-24,51187.75,51260.61,48726.87,50089.15,11839.14355893,2660163.87094069,0.00227483,2.61320628,642817213.047276,0.61732833,2.42834301,0.99051386,none,32.2893889922347,54324.9774976462,56343.3034268107,55135.588564706,39225.8975955065,37
2021-04-25,50101.42,50591.38,47044.01,49121.0,14633.51206544,2653242.78127293,0.00928703,2.56253513,15415995.6490312,0.60976145,2.31573037,0.97725463,buy,30.643770294061,53284.181998117,55686.7303880098,54899.7223464822,39324.3563258995,31
2021-04-26,49121.0,54400.0,48817.62,54053.6,18000.13170606,2658989.57366804,0.0013688,2.81089127,1093335971.00013,0.64424095,2.06007857,1.01399345,none,45.7998752648557,53438.0655984936,55538.2639890998,54866.5410779927,39470.9159644477,27
2021-04-27,54047.8,55509.39,53321.0,55069.62,13954.11935829,2661449.1349298,0.00394991,2.8502859,1614299575.6484,0.649158,2.613816,1.01624116,none,48.3057282694597,53764.3764787949,55495.6599900907,54874.5049572871,39626.1269498761,50
2021-04-28,55069.61,56476.17,53887.0,54894.03,16484.33677655,2664450.63419008,0.00869453,2.83596644,670884628.672079,0.64738652,2.60561941,1.00674341,none,47.8936163821919,53990.3071830359,55440.9663546279,54875.2706452366,39778.0463832107,59
2021-04-29,54889.81,55226.86,52369.61,53580.0,14592.31688772,2659026.36400494,0.00970928,2.75875948,1238058301.98835,0.63751824,2.18520724,1.00523494,none,44.8125148511902,53908.2457464287,55271.7875951163,54824.4757179725,39915.3792550195,52
2021-04-30,53580.0,58075.01,53068.43,57798.77,16536.33288912,2665006.11253727,0.01017842,2.95915048,1651245058.63074,0.66206518,2.79860905,1.02246446,sell,54.8542829128749,54686.350597143,55501.5132682875,54941.1147094245,40093.3234415368,51
2021-05-01,57798.77,58550.0,57050.94,57859.28,10787.04933216,2666988.90586011,0.01801892,2.95862402,648781566.342632,0.66200504,2.68721763,1.02775097,none,54.9808128286011,55320.9364777144,55715.8556984432,55055.5525639569,40270.0991286857,68
2021-05-02,57859.28,57972.26,56072.0,56625.2,7646.60524134,2668844.33423044,0.02475026,2.89176032,521124307.003201,0.65418987,3.50086523,1.0106385,none,51.7926144126826,55581.7891821715,55798.5233622211,55117.1073653704,40432.8364507883,66
2021-05-03,56625.21,58986.0,56500.0,57212.73,15165.00648795,2667436.28559727,0.03667328,2.91237725,1060214020.22834,0.65663789,3.38331746,1.02418971,none,53.1844742616365,55907.9773457372,55927.0876020192,55199.2886451598,40599.8005657058,61
2021-05-04,57212.73,57247.24,53057.7,53241.92,23492.0586849,2675394.68970509,0.01536592,2.70642938,597709435.498885,0.63050948,3.22051077,0.99339613,none,43.948903941539,55374.7658765898,55682.9814563811,55122.5290904476,40725.5927988829,68
2021-05-05,53241.91,57980.86,52913.02,57515.69,22918.90458572,2680143.41424249,0.01558069,2.9148007,1031945540.86237,0.65692337,3.01712813,1.01333482,none,53.3404324444772,55802.9507012718,55849.5913239828,55216.378537881,40892.6584426751,48
2021-05-06,57515.69,58400.0,55288.0,56440.66,18244.13605211,2676621.15487168,0.04141698,2.85081196,1238652815.85154,0.64922274,3.20612161,1.01905714,sell,51.0245042680928,55930.4925610175,55903.3248399843,55264.3895756112,41047.3649258326,65
2021-05-07,56444.82,58735.95,55300.0,57380.39,18323.8958022,2663530.85323791,0.01921664,2.8773493,2579642479.09223,0.65245791,3.29701111,1.06172912,none,52.9476707129876,56220.472048814,56037.6034908949,55347.3699844108,41209.8825882621,64
2021-05-08,57380.39,59559.84,56980.01,58958.05,15374.94442964,2670841.03299311,0.0300751,2.94960676,837398246.846904,0.66097176,3.36788288,1.02963439,sell,56.0667497033786,56767.9876390512,56303.0986280862,55488.9652791398,41386.4812689759,67
2021-05-09,58958.06,59300.52,56265.3,58312.57,17169.72318523,2675587.47895493,0.03850229,2.91103244,786772037.478541,0.65647927,3.62321525,1.01387203,sell,54.4756345831359,57076.9041112409,56485.7778437148,55599.6948760362,41554.9000623194,73
2021-05-10,58313.84,59592.2,53600.0,55866.41,24632.55563467,2686662.88947173,0.03642534,2.7826122,827470370.541148,0.64062545,3.35923735,1.00864469,none,48.8211738384593,56834.8052889928,56429.4716761043,55610.1542926623,41697.3031462764,72
2021-05-11,55866.38,56962.07,54511.48,56753.19,15446.63591676,2685661.30827603,0.01943845,2.82363685,315268948.365813,0.64584681,3.26014373,0.99675336,sell,50.814338262683,56818.4822311942,56458.9006146403,55654.9792223618,41847.1129657165,61
2021-05-12,56753.19,58041.0,48500.0,49498.77,29660.84273553,2709249.71202096,0.01718329,2.45406604,1635753816.32872,0.592513,2.84589643,1.02219515,none,37.8335427968899,55354.5397849554,55826.1614678548,55413.5592528574,41923.2488566049,68
2021-05-13,49498.76,52500.0,46000.0,49690.11,42250.08740789,2718025.63360012,0.00416761,2.464484,-334651994.238181,0.59423555,2.67289705,0.96044844,none,38.2813788000881,54221.6538279643,55268.3386071407,55189.1102625493,42000.5310570367,31
2021-05-14,49682.28,51569.56,48895.0,49893.48,21987.79362448,2719478.38269315,0.01266083,2.47336378,94432504.9418672,0.59569231,2.23327012,0.98915871,sell,38.7861313444236,53356.0190623714,54779.7150974007,54981.4384875473,42079.0678624393,26
2021-05-15,49893.48,50730.58,46573.0,46775.51,21936.11454712,2722497.80035984,0.01427653,2.32008855,34706374.3977115,0.56898197,1.92311663,0.98806559,none,34.1718832422245,52039.9172498972,54052.0600885461,54659.6373703886,42125.7986299772,27
2021-05-16,46771.01,49808.28,43825.0,46450.79,30655.33064729,2724227.05523723,0.02012568,2.30462857,-202826102.615648,0.5660906,2.04901157,0.97504746,none,33.7219388899134,50922.0917999177,53361.0355350419,54337.7217872361,42168.8333699774,20
2021-05-17,46450.78,46646.15,42101.0,43580.5,43660.22208427,2759631.31341755,0.00815768,2.16503505,-958713300.445527,0.53811371,1.76002382,0.94759634,none,29.9659879210112,49453.7734399342,52471.8959409472,53915.8699524425,42182.879804107,27
2021-05-18,43571.89,45851.0,42300.0,42857.15,28210.30024018,2749346.26281501,0.00778979,2.13334925,-319248791.350294,0.5312535,1.43207115,0.97353106,none,29.0867430121175,48134.4487519474,51597.8281281338,53482.1946601899,42189.588960285,21
